date,currency,mid_rate,daily_return,return_7d,return_14d,ma_7,ma_14,ma_30,ma_gap,volatility_7d,volatility_14d,volatility_30d,momentum_7d,momentum_14d,spread,spread_pct,depreciation_days_7d,depreciation_days_14d,future_7d_change,risk_label_7d
2025-06-21,USD,1429.832142,0.0,0.004013666822839879,0.006211800890310704,1427.3895115714283,1425.201165642857,1422.4230384,0.003491558444536182,0.00042148618203439396,0.0003669642456380814,0.0003515109799357731,0.004013666822839879,0.006211800890310704,14.551668000000063,0.010177186239250218,5.0,10.0,0.002167845377754718,Medium
2025-06-22,USD,1429.832142,0.0,0.004013666822839879,0.006211800890310704,1428.2060727142855,1425.8316657142857,1422.7897297666668,0.0038068470936368955,0.00042148618203439396,0.0003669642456380814,0.0003531311930860439,0.004013666822839879,0.006211800890310704,14.551668000000063,0.010177186239250218,5.0,10.0,0.002167845377754718,Medium
2025-06-23,USD,1430.947928,0.0007803615314168066,0.00418010054673168,0.0062709833814178495,1429.0570165714287,1426.4686320714286,1423.1936139999998,0.004119891006923025,0.00042884053399158966,0.00037072466667641547,0.0003621325758337848,0.00418010054673168,0.0062709833814178495,12.740557999999965,0.008903579054625086,5.0,10.0,0.001446949927027763,Low
2025-06-24,USD,1432.51844,0.0010975326000821628,0.004155474829115047,0.006773215940706789,1429.9038965714285,1427.1570235,1423.6498486333332,0.004392967796188773,0.00042389438477803763,0.0004085173077460302,0.00038707854403760133,0.004155474829115047,0.006773215940706789,10.0,0.0069807129323933865,5.0,10.0,0.00034903425047705383,Low
2025-06-25,USD,1432.698606,0.00012576871261771316,0.0035671590163859346,0.006644870874047637,1430.6313962857143,1427.8325417142855,1424.0980888000001,0.0045876808185448936,0.0004532739416730173,0.0004153815224219583,0.00038868904611085255,0.0035671590163859346,0.006644870874047637,10.000089000000116,0.0069798972080525054,5.0,10.0,0.00022323746157115743,Low
2025-06-26,USD,1432.821584,8.583661593930536e-05,0.0028438748454187035,0.006407338952286734,1431.211854857143,1428.4841220714284,1424.5575949333333,0.004671106277118274,0.0004561555478337132,0.0004266363744663724,0.0003812220280086014,0.0028438748454187035,0.006407338952286734,10.0,0.006979236013518903,5.0,10.0,0.00013738905262061785,Low
2025-06-27,USD,1432.931797,7.692025387573409e-05,0.002167845377754718,0.006190213209664508,1431.6546627142857,1429.1138065714288,1425.0094414999999,0.004663282235723918,0.0004419959074620978,0.0004367827502297274,0.0003835897081597916,0.002167845377754718,0.006190213209664508,10.0,0.006978699210203931,5.0,10.0,6.046414782723275e-05,Low
2025-06-28,USD,1432.931797,0.0,0.002167845377754718,0.006190213209664508,1432.0974705714286,1429.7434910714285,1425.4444547333335,0.0046673273139497835,0.0004419959074620978,0.0004367827502297274,0.00038782424735256903,0.002167845377754718,0.006190213209664508,10.0,0.006978699210203931,5.0,10.0,6.046414782723275e-05,Low
2025-06-29,USD,1432.931797,0.0,0.002167845377754718,0.006190213209664508,1432.5402784285714,1430.3731755714286,1425.8823013333333,0.004669373544374741,0.0004419959074620978,0.0004367827502297274,0.00038603152596429957,0.002167845377754718,0.006190213209664508,10.0,0.006978699210203931,5.0,10.0,6.046414782723275e-05,Low
2025-06-30,USD,1433.018438,6.046414782723275e-05,0.001446949927027763,0.005633098869940456,1432.8360655714284,1430.9465410714286,1426.3230359666666,0.004566307519774279,0.00039547819553074806,0.00044487609529196516,0.0003845278442790759,0.001446949927027763,0.005633098869940456,10.0,0.00697827727461522,5.0,10.0,0.0002651891908176385,Low
2025-07-01,USD,1433.018438,0.0,0.00034903425047705383,0.004505959482634436,1432.9074938571428,1431.4056952142857,1426.7637705999998,0.004306054992242553,5.059514717472131e-05,0.00040427640369567993,0.0003845278442790759,0.00034903425047705383,0.004505959482634436,10.0,0.00697827727461522,4.0,9.0,0.000545807352689387,Low
2025-07-02,USD,1433.018438,0.0,0.00022323746157115743,0.0037911928014811025,1432.9531841428573,1431.7922902142857,1427.1807142333332,0.004044666419574584,4.046053931083713e-05,0.00039603527199003253,0.0003867472974735077,0.00022323746157115743,0.0037911928014811025,10.0,0.00697827727461522,3.0,8.0,0.0008885914976621834,Low
2025-07-03,USD,1433.018438,0.0,0.00013738905262061785,0.002981654615310081,1432.9813061428572,1432.0965804999998,1427.5723241666667,0.0037889372640702718,3.3853323874996256e-05,0.00036976794672254195,0.00038750582809016465,0.00013738905262061785,0.002981654615310081,10.0,0.00697827727461522,2.0,7.0,0.0011895122594367535,Low
2025-07-04,USD,1433.018438,0.0,6.046414782723275e-05,0.002228440602505488,1432.9936834285713,1432.3241730714285,1427.9512674333334,0.00353122414625631,2.2853299769473573e-05,0.00033878574309939623,0.0003907369531804605,6.046414782723275e-05,0.002228440602505488,10.0,0.00697827727461522,1.0,6.0,0.0015003296140421174,Low
2025-07-05,USD,1433.018438,0.0,6.046414782723275e-05,0.002228440602505488,1433.0060607142857,1432.5517656428572,1428.3517106666666,0.003258546205994849,2.2853299769473573e-05,0.00033878574309939623,0.00037017601970790366,6.046414782723275e-05,0.002228440602505488,10.0,0.00697827727461522,1.0,6.0,0.0015003296140421174,Low
2025-07-06,USD,1433.018438,0.0,6.046414782723275e-05,0.002228440602505488,1433.018438,1432.7793582142858,1428.7521539000002,0.002986021115246903,2.2853299769473573e-05,0.00033878574309939623,0.00037017601970790366,6.046414782723275e-05,0.002228440602505488,10.0,0.00697827727461522,1.0,6.0,0.0015003296140421174,Low
2025-07-07,USD,1433.398459,0.0002651891908176385,0.0002651891908176385,0.0017125228333256803,1433.0727267142859,1432.9543961428571,1429.1652645,0.0027340870306227223,0.00010023209275513212,0.00029067280738479694,0.00036638822195421384,0.0002651891908176385,0.0017125228333256803,10.0,0.006976427201530848,1.0,6.0,0.0015781320161165624,Medium
2025-07-08,USD,1433.80059,0.0002805437646979936,0.000545807352689387,0.0008950321086267365,1433.1844627142857,1433.0459782857142,1429.5917794666668,0.002513083314566337,0.00013321896736167226,9.790412219591969e-05,0.00036230014180510116,0.000545807352689387,0.0008950321086267365,10.0,0.006974470557303927,2.0,6.0,0.0016530680880804116,Medium
2025-07-09,USD,1434.291806,0.00034259715292761506,0.0008885914976621834,0.001112027326143794,1433.3663724285714,1433.1597782857145,1430.0004930333332,0.0023537610033255384,0.00016003645854364247,0.0001225028113659314,0.00035355939441962904,0.0008885914976621834,0.001112027326143794,10.0,0.006972081941880661,3.0,6.0,0.0016601154590993872,Medium
2025-07-10,USD,1434.723031,0.0003006536035388141,0.0011895122594367535,0.0013270647380196898,1433.6098857142858,1433.2955959285714,1430.3952287333334,0.002247390732559375,0.0001606450018569704,0.00013607330156812844,0.00034864919237748273,0.0011895122594367535,0.0013270647380196898,10.0,0.006969986390355784,4.0,6.0,0.0017010161175841088,Medium
2025-07-11,USD,1435.168438,0.00031044807281688236,0.0015003296140421174,0.0015608844780210518,1433.9170285714285,1433.455356,1430.7927983,0.002183565835067558,0.0001483174627367162,0.00014755026481118533,0.00034867488106811017,0.0015003296140421174,0.0015608844780210518,10.0,0.006967823243058249,5.0,6.0,0.00170711669454926,Medium
2025-07-12,USD,1435.168438,0.0,0.0015003296140421174,0.0015608844780210518,1434.2241714285715,1433.6151160714287,1431.1750976,0.002130468755140118,0.0001483174627367162,0.00014755026481118533,0.0003522211790400842,0.0015003296140421174,0.0015608844780210518,10.0,0.006967823243058249,5.0,6.0,0.00170711669454926,Medium
2025-07-13,USD,1435.168438,0.0,0.0015003296140421174,0.0015608844780210518,1434.5313142857142,1433.7748761428572,1431.5435050666667,0.002087124288205483,0.0001483174627367162,0.00014755026481118533,0.0003555385915229915,0.0015003296140421174,0.0015608844780210518,10.0,0.006967823243058249,5.0,6.0,0.00170711669454926,Medium
