date,currency,buying_rate,average_rate,selling_rate,mid_rate,is_official_observation,source,rate_type,observation_gap_days,daily_return,return_7d,return_14d,ma_7,ma_14,ma_30,ma_gap,volatility_7d,volatility_14d,volatility_30d,momentum_7d,momentum_14d,spread,spread_pct,depreciation_days_7d,depreciation_days_14d,future_7d_date,future_7d_change,future_14d_date,future_14d_change,risk_label_7d,risk_label_14d
2023-11-16,USD,1224.9,1237.15,1249.4,1237.15,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0006956296661786432,0.004033501598792455,0.006565886679467781,1234.8185714285714,1232.9507142857144,1228.5566666666668,0.005096960467354306,0.00010730018672288198,0.00020253669881229616,0.00023519518072506084,0.004033501598792455,0.006565886679467781,24.5,0.01980358081073435,7.0,13.0,2023-11-23,0.0029988279513395444,2023-11-30,0.007775936628541258,High,High
2023-11-17,USD,1224.93,1237.18,1249.42,1237.18,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,2.4249282625454782e-05,0.003642440516269385,0.006246441642944411,1235.4600000000003,1233.4992857142856,1229.0916666666667,0.00518133309829083,0.00023271570069512671,0.00023316899707581938,0.00024654104689530114,0.003642440516269385,0.006246441642944411,24.49000000000001,0.019795017701547072,7.0,13.0,2023-11-24,0.003685801581014836,2023-12-01,0.008818441940542154,High,High
2023-11-20,USD,1225.81,1238.07,1250.32,1238.07,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.0007193779401541978,0.003916512600953492,0.006397333766867019,1236.15,1234.0614285714287,1229.6526666666666,0.00528387691049903,0.00024111500362961096,0.00024258597589441223,0.00024289232899965183,0.003916512600953492,0.006397333766867019,24.50999999999999,0.019796942014587215,7.0,13.0,2023-11-27,0.0037477687045159858,2023-12-04,0.008876719410049416,High,High
2023-11-21,USD,1226.78,1239.05,1251.31,1239.05,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0007915545970744731,0.004100519453156037,0.006645705882830866,1236.8728571428571,1234.6457142857143,1230.2116666666666,0.005414670220320161,0.0002568493462341716,0.0002580390611865457,0.00023975060484978774,0.004100519453156037,0.006645705882830866,24.529999999999973,0.019797425446914953,7.0,13.0,2023-11-28,0.004003066865744032,2023-12-05,0.009216738630402288,High,High
2023-11-22,USD,1227.66,1239.94,1252.21,1239.94,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0007182922400226222,0.00417888206806083,0.007066047236931938,1237.6100000000001,1235.267142857143,1230.7986666666666,0.005534075976683095,0.000261314287601052,0.00026067321318909583,0.00023121469583425576,0.00417888206806083,0.007066047236931938,24.549999999999955,0.01979934512960301,7.0,13.0,2023-11-29,0.004274400374211673,2023-12-06,0.009193993257738065,High,High
2023-11-23,USD,1228.57,1240.86,1253.14,1240.86,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0007419713857121923,0.004265168866695257,0.0073142022161789555,1238.362857142857,1235.9107142857142,1231.407,0.00564870683929608,0.0002665749477228718,0.00026833041524522574,0.00023121693346330605,0.004265168866695257,0.0073142022161789555,24.570000000000164,0.01980078332769222,7.0,13.0,2023-11-30,0.00476282578211884,2023-12-07,0.008332930386989679,High,High
2023-11-24,USD,1229.44,1241.74,1254.03,1241.74,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0007091855648502232,0.004408350791480942,0.008118596457044491,1239.1414285714286,1236.625,1232.0323333333333,0.0057702180744405585,0.00026830312540741976,0.0002064142307083436,0.00023152548725124142,0.004408350791480942,0.008118596457044491,24.589999999999918,0.019802857280912203,7.0,14.0,2023-12-01,0.005113791937120471,2023-12-08,0.008246492824584895,High,High
2023-11-27,USD,1230.41,1242.71,1255.01,1242.71,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.0007811619179538543,0.004494200379905333,0.00854582934311554,1239.935714285714,1237.3771428571429,1232.6783333333333,0.005887489668740864,0.00027375627025936133,0.00020263599353789787,0.0002328363943692092,0.004494200379905333,0.00854582934311554,24.59999999999991,0.019795447047179074,7.0,14.0,2023-12-04,0.00510980035567421,2023-12-11,0.008087164342445163,High,High
2023-11-28,USD,1231.69,1244.01,1256.32,1244.01,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0010461008602167254,0.005520619473318389,0.009183168517632012,1240.9114285714284,1238.185714285714,1233.3506666666667,0.006130261335323128,0.00011871814135605006,0.00022523033121389028,0.00025051514130299,0.005520619473318389,0.009183168517632012,24.62999999999988,0.01979887621482133,7.0,14.0,2023-12-05,0.005192884301573164,2023-12-12,0.0077652108905876815,High,High
2023-11-29,USD,1232.91,1245.24,1257.56,1245.24,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0009887380326525363,0.00579127189900408,0.009730466089325596,1241.935714285714,1239.042857142857,1234.0286666666666,0.006407507242441879,0.00013566429909863103,0.0002334016178842587,0.0002568537495338794,0.00579127189900408,0.009730466089325596,24.649999999999864,0.019795380810124847,7.0,14.0,2023-12-06,0.0048986540747164575,2023-12-13,0.007588898525585419,High,High
2023-11-30,USD,1234.42,1246.77,1259.11,1246.77,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0012286788089042044,0.006230579879746623,0.01035664794690394,1243.0385714285715,1239.9557142857143,1234.7543333333335,0.00670921969787619,0.00020195694336828585,0.00027199537387644876,0.00026990254629630537,0.006230579879746623,0.01035664794690394,24.689999999999827,0.01980317139488424,7.0,14.0,2023-12-07,0.003553181420791418,2023-12-14,0.006889803251602045,High,High
2023-12-01,USD,1235.74,1248.09,1260.45,1248.09,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0010587357732378955,0.006572898688646189,0.010779248125172058,1244.202857142857,1240.9064285714287,1235.4916666666666,0.0070507885331942965,0.00019523243935121252,0.00028338732850415705,0.0002810430050393677,0.006572898688646189,0.010779248125172058,24.710000000000036,0.019798251728641393,7.0,14.0,2023-12-08,0.0031167624129671,2023-12-15,0.006682210417518153,High,High
2023-12-04,USD,1236.69,1249.06,1261.42,1249.06,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.000777187542565061,0.0066083200361040095,0.010901674503678516,1245.3742857142856,1241.8685714285714,1236.2393333333334,0.007389307340934792,0.0001897654144726993,0.0002816085713967637,0.0002827231261452144,0.0066083200361040095,0.010901674503678516,24.730000000000018,0.01979888876435081,7.0,14.0,2023-12-11,0.002962227595151523,2023-12-18,0.006580948873552872,High,High
2023-12-05,USD,1238.09,1250.47,1262.85,1250.47,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0011288488943685948,0.007030457261584466,0.01146980077489923,1246.6214285714286,1242.8814285714286,1237.0056666666667,0.007773417829744833,0.0001693717717535357,0.00028960413550288056,0.00029821569901883484,0.007030457261584466,0.01146980077489923,24.75999999999999,0.019800554991323254,7.0,14.0,2023-12-12,0.002559037801786568,2023-12-19,0.006213663662463009,Medium,High
2023-12-06,USD,1238.95,1251.34,1263.73,1251.34,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0006957384023607016,0.006944500325900549,0.011469910681808804,1247.8542857142857,1243.895,1237.7826666666667,0.008136823465739518,0.00018973403768627955,0.0002896006898898744,0.00029675168706868964,0.006944500325900549,0.011469910681808804,24.779999999999973,0.01980277142902806,7.0,14.0,2023-12-13,0.0026771301165151584,2023-12-20,0.006505026611472564,High,High
2023-12-07,USD,1238.81,1251.2,1263.59,1251.2,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.00011188006457063526,0.005779696304692106,0.011332223281979914,1248.8814285714286,1244.8964285714285,1238.5373333333334,0.00835186389598408,0.0004534039191870101,0.0003189868695495833,0.00032439489056736094,0.005779696304692106,0.011332223281979914,24.779999999999973,0.019804987212276193,6.0,13.0,2023-12-14,0.0033248081841430466,2023-12-21,0.00706521739130439,High,High
2023-12-08,USD,1239.59,1251.98,1264.37,1251.98,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0006234015345267796,0.00541261122353931,0.011235229025822413,1249.8442857142857,1245.8899999999999,1239.3006666666668,0.00850771675607831,0.0004522684933504881,0.00032199183230291153,0.00032249760419470467,0.00541261122353931,0.011235229025822413,24.779999999999973,0.019792648444863316,6.0,13.0,2023-12-15,0.003554369878113084,2023-12-22,0.007572005942587001,High,High
2023-12-11,USD,1240.36,1252.76,1265.16,1252.76,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.0006230131471749445,0.004804414607345375,0.011064928776078453,1250.7,1246.8692857142858,1240.076,0.008567216847999548,0.00040578087342165613,0.000325400472135948,0.00031832271734922983,0.004804414607345375,0.011064928776078453,24.800000000000182,0.019796289792139102,6.0,13.0,2023-12-18,0.0036080334621155785,2023-12-27,0.007455538171716736,High,High
2023-12-12,USD,1241.26,1253.67,1266.08,1253.67,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0007263961173729072,0.0044708314304258145,0.011073116441118191,1251.4971428571428,1247.8500000000001,1240.8583333333333,0.008573750313003226,0.00037287390350955967,0.00032527723981472397,0.0003186676865273743,0.0044708314304258145,0.011073116441118191,24.819999999999936,0.019797873443569626,6.0,13.0,2023-12-19,0.003645297406813519,2023-12-27,0.006724257579745707,High,High
2023-12-13,USD,1242.27,1254.69,1267.11,1254.69,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0008136112374068638,0.004507389556946961,0.011145495865770627,1252.3014285714287,1248.837857142857,1241.6523333333332,0.008576551545235622,0.0003753932560302729,0.0003250786954285145,0.0003199585313662443,0.004507389556946961,0.011145495865770627,24.839999999999918,0.019797718958467762,6.0,13.0,2023-12-20,0.0038176760793502407,2023-12-27,0.005905841283504243,High,High
2023-12-14,USD,1242.93,1255.36,1267.78,1255.36,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0005339964453370261,0.003910529640855032,0.010968479713949764,1253.0,1249.810714285714,1242.456333333333,0.008486146662699756,0.0003083518936476416,0.0003318164922533942,0.0003142286549829916,0.003910529640855032,0.010968479713949764,24.84999999999991,0.019795118531735847,6.0,13.0,2023-12-21,0.0037280142747897482,2023-12-28,0.006046074432832116,High,High
2023-12-15,USD,1243.99,1256.43,1268.87,1256.43,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0008523451440225482,0.0040676394904664015,0.011040387540134144,1253.7271428571428,1250.7907142857143,1243.2756666666667,0.00840640291665773,0.0003252501535209886,0.00033238794641909247,0.0003150500213201068,0.0040676394904664015,0.011040387540134144,24.87999999999988,0.019802137803140548,6.0,13.0,2023-12-22,0.004003406477081972,2023-12-29,0.00596929395191137,High,High
2023-12-18,USD,1244.83,1257.28,1269.72,1257.28,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.00067651998121665,0.004859335038363222,0.010667116823819711,1254.5957142857144,1251.7385714285715,1244.127,0.008414506144239553,0.0001128041464141006,0.00032461004958400804,0.00028158992218811244,0.004859335038363222,0.010667116823819711,24.8900000000001,0.019796703995927797,7.0,13.0,2023-12-27,0.0038336726902519214,2024-01-03,0.007046958513616808,High,High
2023-12-19,USD,1245.78,1258.24,1270.69,1258.24,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0007635530669380941,0.00500007987348039,0.010439754585461536,1255.49,1252.6671428571428,1244.9956666666667,0.008429212738892966,0.00011086411126506723,0.0003178180211266993,0.00027500682056149104,0.00500007987348039,0.010439754585461536,24.910000000000082,0.019797494913530077,7.0,13.0,2023-12-27,0.00306777721261442,2024-01-03,0.00627861139369279,High,High
2023-12-20,USD,1247.01,1259.48,1271.95,1259.48,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0009855035605290663,0.005364155943676341,0.01019434218019355,1256.45,1253.575,1245.8886666666665,0.008476947913484079,0.00014218321855656162,0.00029500928672041395,0.0002744517572821627,0.005364155943676341,0.01019434218019355,24.940000000000055,0.019801822974560974,7.0,13.0,2023-12-27,0.0020802235843362382,2024-01-03,0.00528789659224449,Medium,High
2023-12-21,USD,1247.57,1260.04,1272.52,1260.04,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00044462794169009,0.005081081943413945,0.009574630034693055,1257.3600000000001,1254.4285714285713,1246.782,0.00848424183217289,0.0001874633262682321,0.00028708369963946565,0.00027450465794509143,0.005081081943413945,0.009574630034693055,24.950000000000045,0.019800958699723856,7.0,13.0,2023-12-28,0.002309450493635179,2024-01-04,0.005920446969937432,Medium,High
2023-12-22,USD,1248.97,1261.46,1273.94,1261.46,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0011269483508460354,0.005395755126764268,0.009927465454021567,1258.327142857143,1255.314285714286,1247.6976666666667,0.008519272316084292,0.00024185853908366927,0.0003103792116303518,0.0002836072804298805,0.005395755126764268,0.009927465454021567,24.970000000000027,0.019794523805748917,7.0,13.0,2023-12-29,0.001958048610340324,2024-01-05,0.005311305947077294,Medium,High
2023-12-27,USD,1249.6,1262.1,1274.59,1262.1,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,5.0,0.0005073486277804573,0.005368977823094534,0.009300503010867711,1259.2899999999997,1256.145,1248.6083333333333,0.008554857741618793,0.000246343394671745,0.0002889379918064606,0.00028615155047826503,0.005368977823094534,0.009300503010867711,24.99000000000001,0.019800332778702173,7.0,13.0,2024-01-03,0.003201014182711459,2024-01-10,0.005395768956501179,High,High
2023-12-28,USD,1250.45,1262.95,1275.45,1262.95,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0006734807067587667,0.00518930620886171,0.009278053926191188,1260.2214285714285,1256.9742857142858,1249.5203333333334,0.008564162545116716,0.00024507856997854367,0.00028879636106682256,0.0002860137859067983,0.00518930620886171,0.009278053926191188,25.0,0.019794924581337345,7.0,13.0,2024-01-04,0.0036026762738032847,2024-01-11,0.005392137455956236,High,High
2023-12-29,USD,1251.42,1263.93,1276.44,1263.93,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0007759610435884579,0.005289195724102802,0.010174232736572808,1261.1714285714284,1257.8835714285713,1250.4416666666666,0.008580777649040083,0.00024368326382568666,0.00018516748448478042,0.00028442861612218564,0.005289195724102802,0.010174232736572808,25.019999999999982,0.01979540006171226,7.0,14.0,2024-01-05,0.0033467043269801433,2024-01-12,0.005126866203033487,High,Medium
2024-01-03,USD,1253.6,1266.14,1278.67,1266.14,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,5.0,0.0017485145538123081,0.00627861139369279,0.011310084825636224,1262.3,1258.8950000000002,1251.408,0.008703796044135848,0.0004484838711629387,0.00032773285526361157,0.00033885537764274444,0.00627861139369279,0.011310084825636224,25.070000000000164,0.019800338035288485,7.0,14.0,2024-01-10,0.0021877517494115484,2024-01-17,0.004280727249751148,Medium,Medium
2024-01-04,USD,1254.96,1267.5,1280.05,1267.5,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.001074130822815711,0.0063677073077776924,0.011766020626456708,1263.4457142857143,1259.9478571428572,1252.4186666666667,0.008804601777771648,0.0004527081037039607,0.00033076395243959733,0.0003120761927078289,0.0063677073077776924,0.011766020626456708,25.089999999999918,0.01979487179487173,7.0,14.0,2024-01-11,0.0017830374753451395,2024-01-18,0.003226824457593702,Medium,Medium
2024-01-05,USD,1255.6,1268.16,1280.71,1268.16,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0005207100591717584,0.006444239865401213,0.011558065519634342,1264.6057142857142,1260.982857142857,1253.4216666666664,0.008922813380743966,0.0004404976535531785,0.0003404300342026259,0.0003160912346188519,0.006444239865401213,0.011558065519634342,25.110000000000127,0.019800340651022052,7.0,14.0,2024-01-12,0.001774224072672137,2024-01-19,0.0026258516275547983,Medium,Low
2024-01-08,USD,1256.02,1268.58,1281.14,1268.58,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.000331188493565282,0.00564425348405817,0.011070463620495907,1265.6228571428571,1261.9750000000001,1254.406,0.008941967068761825,0.000478662064576003,0.0003648039536289514,0.00032752430091190243,0.00564425348405817,0.011070463620495907,25.12000000000012,0.019801668006747798,7.0,14.0,2024-01-15,0.0013637295243500436,2024-01-22,0.002688044900597486,Low,Low
2024-01-09,USD,1256.12,1268.68,1281.24,1268.68,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,7.882829620542431e-05,0.005213533000554715,0.010610502166709335,1266.5628571428572,1262.9264285714287,1255.364,0.008920804756912926,0.0005457031578536008,0.00040691680750128096,0.00035194475513326286,0.005213533000554715,0.010610502166709335,25.12000000000012,0.019800107198032692,7.0,14.0,2024-01-16,0.0018759655705140599,2024-01-23,0.0030582968124348575,Medium,Medium
2024-01-10,USD,1256.35,1268.91,1281.47,1268.91,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00018129079042794594,0.004719110020190875,0.009932905135980441,1267.4142857142856,1263.8178571428573,1256.299,0.008847643526171511,0.0005863849334635493,0.00043315181778714996,0.000367697596309592,0.004719110020190875,0.009932905135980441,25.12000000000012,0.01979651827158752,7.0,14.0,2024-01-17,0.002088406585179392,2024-01-24,0.0032784042997531238,Medium,Medium
2024-01-11,USD,1257.19,1269.76,1282.33,1269.76,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0006698662631707819,0.004612597216617997,0.00992618987019589,1268.2471428571428,1264.7092857142857,1257.233,0.008760621823594272,0.0005846470693974871,0.0004331906895666437,0.0003679013813013826,0.004612597216617997,0.00992618987019589,25.139999999999873,0.019799017137096673,7.0,14.0,2024-01-18,0.0014412172379032473,2024-01-25,0.0032762096774194838,Medium,Medium
2024-01-12,USD,1257.83,1270.41,1282.98,1270.41,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0005119077620967527,0.003372454862811347,0.009672240590030468,1268.857142857143,1265.5785714285714,1258.1563333333334,0.008505150942140105,0.00033267047570179254,0.0004358251990561943,0.0003702441961276486,0.003372454862811347,0.009672240590030468,25.15000000000009,0.019796758526774892,7.0,14.0,2024-01-19,0.0008501192528396206,2024-01-26,0.0028730882156153825,Low,Medium
2024-01-15,USD,1257.73,1270.31,1282.89,1270.31,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-7.871474563336811e-05,0.002216962524654864,0.00859878680090187,1269.2585714285717,1266.3521428571428,1259.033,0.008121766012941567,0.00026954698053022446,0.00047128755333313536,0.0003938717320677344,0.002216962524654864,0.00859878680090187,25.160000000000082,0.0198061890404705,6.0,13.0,2024-01-22,0.0013225118278215042,2024-01-29,0.0028418260109737137,Low,Low
2024-01-16,USD,1258.48,1271.06,1283.64,1271.06,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0005904070659916716,0.002286777693666364,0.008745754103044234,1269.672857142857,1267.1392857142855,1259.8936666666666,0.007761917322803624,0.000279455199913936,0.00046891282872596793,0.0003904206006785519,0.002286777693666364,0.008745754103044234,25.160000000000082,0.019794502226488195,6.0,13.0,2024-01-23,0.0011801173823422495,2024-01-30,0.0026277280380155865,Low,Low
2024-01-17,USD,1258.97,1271.56,1284.15,1271.56,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00039337246078074983,0.002349083226915072,0.008006595532161098,1270.0985714285714,1267.8607142857143,1260.72,0.007439059766301215,0.00028061886670421014,0.0004487328394994498,0.00037991046784972214,0.002349083226915072,0.008006595532161098,25.180000000000064,0.019802447387461123,6.0,13.0,2024-01-24,0.0011875176948001887,2024-01-31,0.002626694768630866,Low,Low
2024-01-18,USD,1259.01,1271.59,1284.18,1271.59,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,2.3593066784011185e-05,0.002293722609326032,0.007519214008398611,1270.5142857142855,1268.5385714285715,1261.5033333333333,0.007143027008214231,0.00028966275723831696,0.00047194334254391327,0.00038902238623646224,0.002293722609326032,0.007519214008398611,25.170000000000073,0.019794116027965047,6.0,13.0,2024-01-25,0.0018323516227716219,2024-02-02,0.002728867009020197,Medium,Low
2024-01-19,USD,1258.9,1271.49,1284.08,1271.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-7.864170054805442e-05,0.0020332411282122376,0.006761946236984784,1270.8828571428571,1269.1485714285716,1262.2510000000002,0.006838463303143971,0.00032590672668695117,0.0004971423818649761,0.00040816290360213273,0.0020332411282122376,0.006761946236984784,25.179999999999836,0.019803537581891982,5.0,12.0,2024-01-26,0.002021250658676088,2024-02-02,0.002807729514191948,Medium,Low
2024-01-22,USD,1259.4,1271.99,1284.58,1271.99,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.00039323942775792986,0.0017562373991935054,0.006376935431550823,1271.2014285714286,1269.7242857142858,1262.9683333333335,0.006518845342990964,0.0002866068401032299,0.0004901847773449104,0.00039683327240282504,0.0017562373991935054,0.006376935431550823,25.179999999999836,0.019795753111266468,5.0,12.0,2024-01-29,0.0015173075260026536,2024-02-05,0.0027437322620460503,Medium,Low
2024-01-23,USD,1259.96,1272.56,1285.16,1272.56,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00044811673047728817,0.001692367031115749,0.005070529325351014,1271.5085714285713,1270.1828571428573,1263.6756666666665,0.006198508817192305,0.00027779735626409693,0.00031959337061542546,0.0003966816343723597,0.001692367031115749,0.005070529325351014,25.200000000000045,0.019802602627773974,5.0,12.0,2024-01-30,0.001445904318853497,2024-02-06,0.0024910416797636614,Medium,Low
2024-01-24,USD,1260.47,1273.07,1285.68,1273.07,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00040076695794311057,0.0021726980028495824,0.004394477317554157,1271.902857142857,1270.5807142857143,1264.4046666666666,0.005930214174199477,0.00024251940221659238,0.0002463529521450673,0.0003772738754425742,0.0021726980028495824,0.004394477317554157,25.210000000000036,0.01980252460587402,6.0,12.0,2024-01-31,0.0014374700527073347,2024-02-07,0.001916626736943039,Medium,Low
2024-01-25,USD,1261.31,1273.92,1286.53,1273.92,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0006676773468858865,0.0022500904756661555,0.004542013626040786,1272.3114285714287,1270.9921428571429,1265.1359999999997,0.005671665790420111,0.0002586268591875289,0.00025869410341917265,0.00037754474686101043,0.0022500904756661555,0.004542013626040786,25.220000000000027,0.019797161517206754,6.0,12.0,2024-02-02,0.0008948756593820661,2024-02-08,0.0012324164782717695,Low,Low
2024-01-26,USD,1261.45,1274.06,1286.68,1274.06,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0001098970108011077,0.0019660888986756664,0.0043197906320453505,1272.6685714285716,1271.3835714285713,1265.8460000000002,0.005389732580875828,0.00026747744789810035,0.00026489283987863205,0.00038700139081103,0.0019660888986756664,0.0043197906320453505,25.230000000000018,0.01980283503131722,6.0,12.0,2024-02-02,0.0007848923912532335,2024-02-09,0.001569784782506245,Low,Low
2024-01-29,USD,1261.31,1273.92,1286.53,1273.92,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.00010988493477537276,0.0018323516227716219,0.00413027713844305,1273.0014285714285,1271.757857142857,1266.521,0.0051167162419165635,0.0002924502669665011,0.00028171734330352326,0.0004044912728551631,0.0018323516227716219,0.00413027713844305,25.220000000000027,0.019797161517206754,5.0,11.0,2024-02-05,0.0012245666917858333,2024-02-12,0.002033094699824156,Low,Low
2024-01-30,USD,1261.78,1274.4,1287.01,1274.4,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00037678975131871795,0.002288653469551427,0.004326547982126394,1273.4171428571428,1272.1499999999999,1267.178,0.004923651497376724,0.00025200525628063395,0.0002805172232823382,0.0004019457252920969,0.002288653469551427,0.004326547982126394,25.230000000000018,0.019797551789077227,6.0,11.0,2024-02-06,0.0010436283741368513,2024-02-13,0.0024795982423100327,Low,Low
2024-01-31,USD,1262.28,1274.9,1287.52,1274.9,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0003923414940363301,0.002287753834542716,0.004048009072580738,1273.8328571428572,1272.517142857143,1267.8293333333336,0.004735277573787666,0.00025196594144502696,0.0002622223319975158,0.00040260443698176423,0.002287753834542716,0.004048009072580738,25.24000000000001,0.019797631186759753,6.0,11.0,2024-02-07,0.00047846889952141147,2024-02-14,0.0012236253823829646,Low,Low
2024-02-02,USD,1262.44,1275.06,1287.69,1275.06,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,2.0,0.00012550003921862896,0.0019645439114854835,0.0036602356719483975,1274.19,1272.8492857142858,1268.4503333333334,0.004524943953921667,0.000255499972566411,0.0002572013816932754,0.00040347625927521094,0.0019645439114854835,0.0036602356719483975,25.25,0.019802989663231536,6.0,11.0,2024-02-09,0.0007842768183456972,2024-02-16,0.0022195033959186983,Low,Low
2024-02-05,USD,1262.85,1275.48,1288.11,1275.48,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.00032939626370520614,0.0018930616541117384,0.004069872708236666,1274.5342857142857,1273.2185714285713,1269.057,0.004316028132925309,0.00025128736168716106,0.00023815501194424148,0.0004029444158923127,0.0018930616541117384,0.004069872708236666,25.25999999999999,0.01980430896603631,6.0,12.0,2024-02-12,0.0008075391225264017,2024-02-19,0.002532379966757592,Low,Low
2024-02-06,USD,1263.1,1275.73,1288.36,1275.73,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.000196004641389802,0.0014208113539311285,0.0036740987836925143,1274.7928571428572,1273.552142857143,1269.6399999999999,0.004058518275146694,0.00018011537598003902,0.0002227375409032715,0.00040245936697357536,0.0014208113539311285,0.0036740987836925143,25.25999999999999,0.019800427990248712,6.0,12.0,2024-02-13,0.0014344728116451044,2024-02-20,0.0026102701982393395,Medium,Low
2024-02-07,USD,1262.88,1275.51,1288.13,1275.51,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.00017245028336720925,0.001138093967317122,0.0031064204599076106,1275.0,1273.8342857142857,1270.1743333333334,0.0037992160131299357,0.00022930270034393773,0.0002470736212805102,0.0004058690888674315,0.001138093967317122,0.0031064204599076106,25.25,0.019796003167360507,5.0,11.0,2024-02-14,0.0007448001191681097,2024-02-21,0.0025872004139519955,Low,Low
2024-02-08,USD,1262.86,1275.49,1288.12,1275.49,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-1.568000250873336e-05,0.0012324164782717695,0.003067026321377231,1275.2242857142858,1274.1128571428574,1270.6893333333333,0.003568891515801198,0.00021282223946954718,0.0002497035853110725,0.00041360116809424635,0.0012324164782717695,0.003067026321377231,25.25999999999999,0.019804153697794567,5.0,10.0,2024-02-15,0.0012857803667611911,2024-02-22,0.0032379712894652357,Low,Medium
2024-02-09,USD,1263.43,1276.06,1288.7,1276.06,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00044688707869133815,0.0013025737602008203,0.0035942083697080296,1275.4614285714285,1274.4392857142855,1271.176,0.0033712314985718805,0.00022513815595303475,0.00024089719679176562,0.0003907526240276387,0.0013025737602008203,0.0035942083697080296,25.269999999999982,0.019803144052787474,5.0,11.0,2024-02-16,0.0014341018447410203,2024-02-23,0.003056282619939621,Medium,Medium
2024-02-12,USD,1263.87,1276.51,1289.14,1276.51,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.0003526479946085459,0.0012628441446387306,0.003553487055715898,1275.6914285714286,1274.762142857143,1271.6563333333334,0.003173101987011151,0.0002195042850139411,0.0002393619948777843,0.0003900851807546344,0.0012628441446387306,0.003553487055715898,25.27000000000021,0.01979616297561336,5.0,11.0,2024-02-19,0.0017234490916639977,2024-02-26,0.0032275501171163956,Medium,Medium
