date,currency,mid_rate,daily_return,return_7d,return_14d,ma_7,ma_14,ma_30,ma_gap,volatility_7d,volatility_14d,volatility_30d,momentum_7d,momentum_14d,spread,spread_pct,depreciation_days_7d,depreciation_days_14d,future_7d_date,future_7d_change,risk_label_7d
2025-09-17,EUR,1715.225157,0.0065086282540463,0.012729007427521477,0.019358971332690045,1699.96196,1693.9396347857144,1688.1027425666666,0.007025175147397755,0.003878606933067957,0.003461377251239131,0.004158688030670682,0.012729007427521477,0.019358971332690045,11.85349999999994,0.006910754516178041,5.0,10.0,2025-09-24,-0.01047260525925231,Low
2025-09-18,EUR,1709.078245,-0.003583734750457701,0.004206406898451753,0.013883209926358386,1700.9846692857143,1695.611248285714,1689.3758089,0.0068716861722277756,0.004079267573307938,0.0037014350614349156,0.004226477047279652,0.004206406898451753,0.013883209926358386,11.809999999999945,0.0069101575861437205,4.0,9.0,2025-09-25,-0.004871848333661277,Low
2025-09-19,EUR,1705.036352,-0.0023649549175555062,0.006661137831582398,0.0076253016292318065,1702.5964305714285,1696.5328930714288,1690.0278620666666,0.007436900175948891,0.0036198360623732363,0.0037062509830033926,0.003983605963238256,0.006661137831582398,0.0076253016292318065,11.781500999999935,0.0069098239378769175,4.0,8.0,2025-09-26,-0.008384993659067863,Low
2025-09-22,EUR,1697.283891,-0.004546801005683165,0.003318517096999818,0.003979453152832102,1703.3984071428572,1697.0134280714285,1690.5080550333334,0.007625134983027193,0.004133977009255588,0.003936158097583337,0.004070762739013245,0.003318517096999818,0.003979453152832102,11.726999999999862,0.006909274318918203,4.0,8.0,2025-09-29,0.00021870884533115031,Low
2025-09-23,EUR,1708.382369,0.00653896384620789,0.0074764493757437656,0.01607784085427122,1705.2095284285713,1698.9443192142858,1691.2669266999999,0.008243880080938126,0.004710800341308866,0.00389557362978173,0.004222266539635153,0.0074764493757437656,0.01607784085427122,11.802500000000009,0.006908582185209855,4.0,9.0,2025-09-30,-0.006657320519326881,Low
2025-09-24,EUR,1697.262281,-0.006509132967995379,-3.818886766138174e-05,0.007451985761552704,1705.2002685714288,1699.8410634285715,1691.9132007666665,0.007853279824722392,0.005517839643247817,0.00438534390282038,0.00431475283829765,-3.818886766138174e-05,0.007451985761552704,11.726000000000113,0.006908773105528121,3.0,8.0,2025-10-01,0.002273044091763543,Medium
2025-09-25,EUR,1700.751875,0.0020560134040943367,-0.00198441602804289,0.007953569571281127,1704.717167142857,1700.7996569285715,1692.3506134333334,0.007307323678298117,0.0053277511174400554,0.004396259419987326,0.00420506333550047,-0.00198441602804289,0.007953569571281127,11.74950100000001,0.006908415726426884,3.0,8.0,2025-10-02,-0.0008109278139116771,Low
2025-09-26,EUR,1690.739633,-0.005886950440669114,-0.014275399296746816,-0.0017281035329043126,1701.219235142857,1700.5905975714286,1692.3466187000001,0.005242789121812752,0.004724419686925701,0.0046098625352906895,0.0043387616115218375,-0.014275399296746816,-0.0017281035329043126,11.679000999999971,0.0069076283373549876,2.0,7.0,2025-10-03,0.00425525542761096,Medium
2025-09-29,EUR,1697.655102,0.004090203402713932,-0.006683803408895406,-0.0025055113072108837,1699.5873575714286,1700.2860134285713,1692.5724925,0.004144499040668714,0.005175917849783703,0.004549093174585782,0.004402354098831579,-0.006683803408895406,-0.0025055113072108837,11.725999999999885,0.006907174482134526,3.0,7.0,2025-10-06,-6.861464372986958e-05,Low
2025-09-30,EUR,1697.00912,-0.00038051427480112476,-0.004707953581508217,0.001921823922363064,1698.4406101428572,1700.518520357143,1692.9899134666668,0.0032195683109708106,0.005139469751158175,0.004352335084115284,0.0043412131026702135,-0.004707953581508217,0.001921823922363064,11.720000000000027,0.006906268128953855,3.0,7.0,2025-10-07,-0.0010225001030046421,Low
2025-10-01,EUR,1701.120233,0.0024225638810946304,0.002260283044187572,0.005586300929113497,1698.988659,1701.1935330714284,1693.6562707333333,0.00314844774516021,0.004932499142203696,0.004372925740503153,0.004337186069843646,0.002260283044187572,0.005586300929113497,11.747501000000057,0.006905744092692862,4.0,8.0,2025-10-08,-0.01057331084016333,Low
2025-10-02,EUR,1699.372688,-0.0010272907029730272,-0.005273808231393673,0.002163211784090624,1697.7015617142858,1701.4555450714286,1694.2148549,0.0020580074623957056,0.004105599678250423,0.004349224510244263,0.004343913630425149,-0.005273808231393673,0.002163211784090624,11.734501000000137,0.006905195713019566,3.0,7.0,2025-10-09,-0.007279522077384359,Low
